epoch,accuracy,loss,val_accuracy,val_loss
37,0.8387966,0.3338470270829614,0.8276481032371521,0.3721630727367298
38,0.8419398,0.3378545715367789,0.8222621083259583,0.3930744383236664
39,0.8374495,0.33964352523151087,0.8276481032371521,0.39254557872374995
40,0.83610237,0.3424297330836625,0.8240574598312378,0.3835733502942741
41,0.8325101,0.33329590750907534,0.8276481032371521,0.38105726038746174
42,0.8464302,0.3334207419167199,0.8240574598312378,0.3683744711764625
43,0.84283787,0.33797224124932856,0.8276481032371521,0.3775429258012686
44,0.84238887,0.32729432377571155,0.8384200930595398,0.3746934398286432
45,0.830714,0.34087951382982606,0.8456014394760132,0.35825476012923346
46,0.83565336,0.33078877536181006,0.836624801158905,0.3673513161429811
47,0.8392456,0.32102589532030396,0.8438060879707336,0.3924626040287463
48,0.84957343,0.32508793454508533,0.836624801158905,0.3828031122149428
49,0.83834755,0.3360102621760666,0.8456014394760132,0.37111684899355823
df: dataset_integer_big

-------------------------------
0,0.5442299,0.7181238463013816,0.60502690076828,0.6709494610021102
1,0.6084418,0.6589615309939665,0.628366231918335,0.6177560256884385
2,0.64750785,0.6183081228314465,0.6445242166519165,0.6118297736349397
3,0.66322404,0.6117462407166936,0.6929982304573059,0.6009118802029526
4,0.69420743,0.5773965769088156,0.7145422101020813,0.5658443045787366
5,0.71531206,0.5494196588917061,0.7073608636856079,0.5458413613976867
6,0.74180514,0.5257133533722305,0.7163375020027161,0.5266528021497401
7,0.7431522,0.5054683887508882,0.7271094918251038,0.5311206919500601
8,0.7521329,0.4998951937031414,0.7468581795692444,0.5087414246915273
9,0.7804221,0.4676902697233004,0.7468581795692444,0.4923035013397463
10,0.77682984,0.46492644320114557,0.7576301693916321,0.4963375524729758
11,0.7826673,0.45771822623731206,0.7576301693916321,0.45973229590181386
12,0.7952402,0.4254591290892964,0.7612208127975464,0.4785902037868808
13,0.79389316,0.4360963008464801,0.7576301693916321,0.4825118165897938
14,0.7871576,0.43222395055327223,0.7684021592140198,0.46056786436366864
15,0.80601704,0.4120176407886183,0.7666068077087402,0.46029675092474565
16,0.81903905,0.3932785203117504,0.7684021592140198,0.45305225285208206
17,0.82128423,0.3929126998154529,0.7863554954528809,0.45132895865389006
18,0.81409967,0.3833143150908132,0.7504488229751587,0.4443691251949947
19,0.8167939,0.3937818849493583,0.7630161643028259,0.4521360700177547
20,0.80287385,0.3939325750061467,0.7701975107192993,0.4531145054626294
21,0.82263136,0.37581381021083393,0.7881507873535156,0.44017974815634037
22,0.8289178,0.37359632813293514,0.7917414903640747,0.4388281110159157
23,0.83161205,0.36041020012833264,0.7827647924423218,0.4514023729029849
24,0.84059274,0.36230533584437136,0.7917414903640747,0.4371863672078405
25,0.830714,0.3596903613906941,0.7899461388587952,0.4308801306214324
26,0.83161205,0.36497030444995243,0.7989227771759033,0.4390018397751574
27,0.84059274,0.35266757020781164,0.7827647924423218,0.4356154411549628
28,0.8374495,0.36126428204210126,0.8043087720870972,0.43851231998986356
29,0.8271217,0.36653797310406067,0.8025134801864624,0.46953446529069964
30,0.8329591,0.35829413562116463,0.795332133769989,0.44042116125353364
31,0.8419398,0.3396005756152709,0.7899461388587952,0.43524189799007434
32,0.84328693,0.339679039509563,0.795332133769989,0.43363606747861827
33,0.8459811,0.33291441665190347,0.8025134801864624,0.4515153483706702
34,0.8482263,0.33295564803779526,0.7899461388587952,0.44586950813418447
35,0.8392456,0.34214279992354524,0.7917414903640747,0.4222189195494249
36,0.8509205,0.32650088166569613,0.7881507873535156,0.4401653906066285
37,0.84508306,0.339048775097796,0.7971274852752686,0.4215159314539103
38,0.84328693,0.32585509490099623,0.8078994750976562,0.4285551927569097
39,0.84957343,0.3217011287600993,0.809694766998291,0.4208781960515616
40,0.85136956,0.31718459222206474,0.809694766998291,0.43400815386104413
41,0.84328693,0.3312117342436105,0.8025134801864624,0.41077929879647396
42,0.85406375,0.32616828706535356,0.7863554954528809,0.4296292054802982
43,0.84957343,0.3236635060630468,0.7881507873535156,0.42366741509369077
44,0.8545128,0.3299143947878385,0.7989227771759033,0.4274991135408891
45,0.85406375,0.3183027081121283,0.7971274852752686,0.4376832797347536
46,0.8558599,0.31541250348358774,0.7935367822647095,0.45135096111460266
47,0.84957343,0.3201390793760314,0.7971274852752686,0.45005166562712173
48,0.8554109,0.3167618402837369,0.8043087720870972,0.4806058252735241
49,0.86259544,0.3093396053353821,0.8078994750976562,0.44589250787584317
df: dataset_integer_big
test loss:0.4458925127983093
test accuracy:0.8078994750976562
False positive rate(FP): 0.21505376344086022
False negative rate(FN): 0.16906474820143885
Recall: 0.8309352517985612
Precision: 0.7938144329896907
F1 score: 0.81195079086116
-------------------------------
0,0.54647505,0.7095313480631568,0.6427289247512817,0.6330176051471991
1,0.5931747,0.6641006929273824,0.7001795172691345,0.6018026131915875
2,0.6466098,0.62942013932709,0.6929982304573059,0.5950942270631636
3,0.65828466,0.6123581178851014,0.6391382217407227,0.5713269236485877
4,0.6897171,0.5798050498127348,0.7324954867362976,0.539227950936802
5,0.70184106,0.5614258959574928,0.7504488229751587,0.5198228814015483
6,0.7319264,0.5305328676665263,0.7684021592140198,0.5048461047066393
7,0.73551863,0.523607699979192,0.7773787975311279,0.5040381583962021
8,0.766502,0.48680435647651865,0.7594255208969116,0.5084593230774843
9,0.75931746,0.48749307210155274,0.7881507873535156,0.4665604318814817
10,0.77458465,0.45908162058015334,0.7773787975311279,0.4686226464901621
11,0.7934441,0.43193511880991114,0.7971274852752686,0.4739249893857076
12,0.7911989,0.43519576071194055,0.7989227771759033,0.4802856789885132
13,0.7894028,0.4319997947607867,0.795332133769989,0.4892531241184933
14,0.79658735,0.4276605631184246,0.8078994750976562,0.47356586064641737
15,0.80332285,0.4183457421250123,0.8025134801864624,0.4641308294913499
16,0.8091603,0.4026071319250339,0.8168761134147644,0.45536745991056227
17,0.80960935,0.39489671914471497,0.8078994750976562,0.4635306370429548
18,0.8078132,0.38335529245439537,0.8204667568206787,0.46726497633238884
19,0.8158958,0.3897771940377993,0.8168761134147644,0.4791032361063966
20,0.81859004,0.3742272711062464,0.809694766998291,0.497331257140401
21,0.8172429,0.3816514979792005,0.818671464920044,0.468982500330122
22,0.8266727,0.36792009893585653,0.8150807619094849,0.49718069211584875
23,0.82308036,0.3708213812763187,0.8222621083259583,0.4786100173017923
24,0.8325101,0.35304288281739216,0.8168761134147644,0.49872783152804556
25,0.8239784,0.36931839992125365,0.8222621083259583,0.47854234403938967
26,0.8370004,0.3553357685313505,0.8204667568206787,0.4879214867976238
27,0.8248765,0.36598311887228496,0.8222621083259583,0.5304601885900035
28,0.82263136,0.37116544981092736,0.8294434547424316,0.5124829360676839
29,0.8262236,0.3498158182766494,0.8168761134147644,0.4985983768742217
30,0.8374495,0.34888705841404044,0.8294434547424316,0.48458133629879363
31,0.84059274,0.3437147061413695,0.8222621083259583,0.5289733784417062
32,0.82757074,0.343225932263129,0.809694766998291,0.5091675537064859
33,0.83206105,0.34800136462690373,0.8240574598312378,0.4891747725823195
34,0.8378985,0.33934249111660725,0.8240574598312378,0.49016365612216656
35,0.8387966,0.33704655241099074,0.8276481032371521,0.5242299197820187
36,0.8334082,0.3450377011143899,0.8294434547424316,0.48376839753755335
37,0.83834755,0.3352812509741224,0.833034098148346,0.5081669074521673
38,0.8387966,0.33225626919667817,0.8222621083259583,0.5185869376792086
39,0.8370004,0.34003166678404667,0.8276481032371521,0.5211186178924794
40,0.83610237,0.3292500031171061,0.8276481032371521,0.5443812345473942
41,0.8414908,0.32968368301971857,0.8258528113365173,0.4719446024839069
42,0.84104174,0.33666408923799596,0.836624801158905,0.48184788216380287
43,0.8401437,0.33203868398657815,0.8240574598312378,0.4855622096485467
44,0.85181856,0.3156073339380488,0.833034098148346,0.5328269255760543
45,0.8392456,0.3313676423431246,0.8258528113365173,0.49374063727671624
46,0.8477773,0.32546322370892317,0.836624801158905,0.47100365429421087
47,0.8347553,0.3320734976490999,0.8348294496536255,0.4983165329940871
48,0.8419398,0.3214799748657528,0.8204667568206787,0.49026583656802425
49,0.8459811,0.3237640009528059,0.8384200930595398,0.5198381258512528
df: dataset_integer_big
test loss:0.5198380947113037
test accuracy:0.8384200930595398
False positive rate(FP): 0.18345323741007194
False negative rate(FN): 0.13978494623655913
Recall: 0.8602150537634409
Precision: 0.8247422680412371
F1 score: 0.8421052631578948
-------------------------------
0,0.50426584,0.7623509681701232,0.5619389414787292,0.6797953332561993
1,0.5698249,0.6756271284741032,0.6337522268295288,0.6375776252155886
2,0.61876965,0.649670184648888,0.7127468585968018,0.5840694789826549
3,0.6686125,0.6144590926480817,0.7181328535079956,0.558762115999869
4,0.6704086,0.5963258051690254,0.7324954867362976,0.5501351606910062
5,0.71306694,0.5600601577095028,0.7342908382415771,0.5379054085142523
6,0.7233947,0.5507429410215445,0.7378814816474915,0.5247600188803202
7,0.7359677,0.5289514018486153,0.7594255208969116,0.5171411925629182
8,0.74854064,0.507213006813964,0.7648115158081055,0.49332522029722614
9,0.75886846,0.4990650635157458,0.7845601439476013,0.4744918245815503
10,0.76784915,0.47572786393431093,0.7755835056304932,0.4748006354970607
11,0.77727884,0.46240207924937043,0.7917414903640747,0.4735346700815581
12,0.78536147,0.44370221492148965,0.7899461388587952,0.4467856901124307
13,0.791648,0.42443084467886594,0.7935367822647095,0.451590417424481
14,0.8015267,0.41119609467374085,0.8043087720870972,0.4227592569493306
15,0.7983835,0.4161128133843177,0.8061041235923767,0.4257977324499476
16,0.8114055,0.3942696526144779,0.8061041235923767,0.42702115320431694
17,0.82308036,0.39987729063577915,0.8043087720870972,0.4149962935456254
18,0.81365067,0.3775899248589943,0.8150807619094849,0.40463736894100744
19,0.80556804,0.38657071495944734,0.8078994750976562,0.4226695401878288
20,0.8127526,0.38762109771832576,0.818671464920044,0.4078209453682069
21,0.8244275,0.36716889014252646,0.8150807619094849,0.4015159932244402
22,0.83206105,0.3540355932113029,0.8168761134147644,0.4055192732725366
23,0.82308036,0.37925056811400365,0.795332133769989,0.40985444600106996
24,0.82936686,0.36218667157466067,0.8240574598312378,0.3920939434152531
25,0.8325101,0.35644972166460515,0.8240574598312378,0.3878921266090078
26,0.8235294,0.3524796355851948,0.818671464920044,0.40524453149449674
27,0.83206105,0.34437965316305685,0.8204667568206787,0.40325215089684974
28,0.8325101,0.3476850743324809,0.8222621083259583,0.39821540667295885
29,0.8352043,0.3495403493151945,0.8240574598312378,0.4033912181640228
30,0.83430624,0.35340254827095996,0.818671464920044,0.3918379221506136
31,0.8338572,0.3536018746740678,0.8114901185035706,0.3901968370434198
32,0.8289178,0.3408741655642,0.8114901185035706,0.39376032068870653
33,0.84238887,0.34099175622766204,0.8168761134147644,0.39153443268856414
34,0.8365514,0.33704242806130585,0.818671464920044,0.3910449803196549
35,0.84328693,0.319213012140537,0.8240574598312378,0.41100324933790006
36,0.84238887,0.33655537325649665,0.818671464920044,0.38973388717889357
37,0.84283787,0.3313608413648327,0.8294434547424316,0.39969274267902066
38,0.8374495,0.33772434907801013,0.8276481032371521,0.3873181999050736
39,0.8396947,0.3446839805750982,0.836624801158905,0.3841456282930699
40,0.8414908,0.32578175062281056,0.833034098148346,0.3823266138508247
41,0.84238887,0.3332854340067882,0.8204667568206787,0.3727823933536317
42,0.84463406,0.3326044717630464,0.8222621083259583,0.36372978142604795
43,0.8414908,0.3353375871324946,0.8168761134147644,0.3623923567295931
44,0.84732825,0.3242542507084271,0.8222621083259583,0.3716785639684975
45,0.8392456,0.32604250341961616,0.8204667568206787,0.36724173851458347
46,0.8468792,0.31650236032177204,0.8240574598312378,0.3703260492379618
47,0.8549618,0.3167919676280846,0.8222621083259583,0.39261654110314387
48,0.8509205,0.30457302585384693,0.8312388062477112,0.38338500175698653
49,0.85181856,0.3074685757035464,0.8276481032371521,0.3829632052613332
df: dataset_integer_big
test loss:0.3829632103443146
test accuracy:0.8276481032371521
False positive rate(FP): 0.18705035971223022
False negative rate(FN): 0.15770609318996415
Recall: 0.8422939068100358
Precision: 0.818815331010453
F1 score: 0.8303886925795053
-------------------------------
0,0.53973955,0.7019980759378714,0.614003598690033,0.6453889855576589
1,0.61427927,0.6581126653564635,0.6499102115631104,0.6009223325248253
2,0.64077234,0.6318398937549514,0.7073608636856079,0.5537617003789282
3,0.67220473,0.6113358223229499,0.7630161643028259,0.5373963395825836
4,0.6946565,0.5746376164086903,0.7558348178863525,0.5120792146538061
5,0.71306694,0.5513076941743259,0.7235188484191895,0.5180776592752022
6,0.71755725,0.5538465894815576,0.780969500541687,0.4806303843133539
7,0.7391109,0.5155327272457985,0.7971274852752686,0.46614662331781437
8,0.7557252,0.49836506410516535,0.7971274852752686,0.47253345485435566
9,0.75886846,0.480336393269392,0.809694766998291,0.46803314146490455
10,0.77907497,0.46022923201737403,0.8043087720870972,0.4385699359583041
11,0.7759318,0.45097024176064016,0.809694766998291,0.4364158280554965
12,0.7871576,0.4363186465125476,0.8258528113365173,0.4335793998339874
13,0.77997303,0.4541545036827228,0.8258528113365173,0.4197221399423678
14,0.7889537,0.43321641657349236,0.8348294496536255,0.41531170259900324
15,0.79299504,0.42753483385155433,0.8312388062477112,0.4246500724628969
16,0.7831163,0.42200728393104187,0.8168761134147644,0.4327326619218453
17,0.8024248,0.40533606230971736,0.8240574598312378,0.41915432752997916
18,0.8132016,0.40441296223198075,0.8204667568206787,0.42173699962386535
19,0.7974854,0.4023709394469302,0.8348294496536255,0.4358912693533906
20,0.80736417,0.3996096689389541,0.8384200930595398,0.4188060797416543
21,0.8087113,0.39171052546473323,0.8491920828819275,0.4128936039588182
22,0.8266727,0.3712717472409581,0.8402154445648193,0.4273434892377049
23,0.8132016,0.3833141834895387,0.8312388062477112,0.4273068997975526
24,0.82128423,0.3682255845033485,0.8420107960700989,0.4076692864325573
25,0.81454873,0.36796093016501547,0.8438060879707336,0.42150583424516813
26,0.8239784,0.35585638522084756,0.8402154445648193,0.4248154182087369
27,0.82308036,0.3685334095732214,0.8384200930595398,0.4346872269037168
28,0.8132016,0.37580664483324316,0.8599640727043152,0.42089770977758206
29,0.8221823,0.3642146420361057,0.8581687808036804,0.4239844164578662
30,0.8271217,0.3714241720685843,0.8545780777931213,0.4206237136996627
31,0.8158958,0.3571847991848078,0.8456014394760132,0.41809085428821763
32,0.8262236,0.35749750720528567,0.8420107960700989,0.4173605028988001
33,0.82308036,0.35394995122626055,0.8420107960700989,0.43510591432692974
34,0.81903905,0.37682942850042683,0.836624801158905,0.4023016656429592
35,0.8257746,0.3475007493104108,0.8348294496536255,0.4331092724252218
36,0.8194881,0.35598212246355265,0.8527827858924866,0.42044387541082645
37,0.831163,0.3464139716262286,0.8473967909812927,0.4028035134772638
38,0.83430624,0.353548917619969,0.8402154445648193,0.37751954344487487
39,0.8365514,0.3314902277259373,0.8456014394760132,0.4091006997885781
40,0.83161205,0.33779407276880274,0.8438060879707336,0.37783290314717183
41,0.8257746,0.35572325548999345,0.8545780777931213,0.3862973904267248
42,0.82757074,0.34202596126354273,0.8581687808036804,0.40520166906676985
43,0.8329591,0.34870111809806753,0.850987434387207,0.3922443075282783
44,0.8302649,0.3364081726140595,0.8545780777931213,0.39924880862236023
45,0.8352043,0.3329092717232274,0.8545780777931213,0.3904375658108045
46,0.8347553,0.33396985964974213,0.8491920828819275,0.38101265551371893
47,0.8392456,0.328708653499259,0.8617594242095947,0.3937951440871083
48,0.8370004,0.3399493853554471,0.8599640727043152,0.38310806953500376
49,0.83430624,0.3313522866128751,0.865350067615509,0.3796971628653083
df: dataset_integer_big
test loss:0.37969714403152466
test accuracy:0.865350067615509
False positive rate(FP): 0.12589928057553956
False negative rate(FN): 0.14336917562724014
Recall: 0.8566308243727598
Precision: 0.8722627737226277
F1 score: 0.864376130198915
-------------------------------
0,0.5734171,0.6959053337386654,0.6427289247512817,0.6371453025610699
1,0.6003592,0.6638089053342843,0.6517055630683899,0.606684129905872
2,0.64975303,0.6179228242224089,0.660682201385498,0.5952610328552753
3,0.6901661,0.5762441240060366,0.6947935223579407,0.5649043573083312
4,0.69510555,0.5711584287370648,0.6750448942184448,0.5755095747257691
5,0.71486306,0.5567192911272044,0.7289048433303833,0.5413452086157602
6,0.7346206,0.5360392699554248,0.7432674765586853,0.5308477725546065
7,0.74180514,0.5103507473107994,0.7450628280639648,0.5274332827575758
8,0.7561742,0.49492905449856545,0.7360861897468567,0.5145286646950823
9,0.7691962,0.47411924545733874,0.7755835056304932,0.4924713116359882
10,0.7691962,0.4736119475421426,0.7684021592140198,0.4778418505106195
11,0.7781769,0.4611295263061729,0.780969500541687,0.473125884306067
12,0.7867086,0.44016821600152173,0.7791741490364075,0.4495827222319865
13,0.79658735,0.43418700883995537,0.7917414903640747,0.4523605258075296
14,0.79928154,0.42097537618985237,0.7684021592140198,0.4543098838902889
15,0.81409967,0.4141405370533065,0.7827647924423218,0.4317414787342133
16,0.7979344,0.4045597088540355,0.7881507873535156,0.4368878002654714
17,0.8037719,0.40485808941137114,0.7989227771759033,0.414343178004722
18,0.8158958,0.3948227310721308,0.8061041235923767,0.4226362620692707
19,0.8109564,0.39732510105718877,0.809694766998291,0.42564102686286187
20,0.8203862,0.3951766807025572,0.8007181286811829,0.4185824859720158
21,0.8217333,0.37283436023284355,0.8043087720870972,0.43432820533507605
22,0.8217333,0.3727376145876519,0.809694766998291,0.4281559570473443
23,0.8298159,0.35767629801504375,0.8025134801864624,0.43932567732124395
24,0.82532555,0.3716334398546506,0.8114901185035706,0.427839289768808
25,0.8289178,0.35954841226004786,0.8168761134147644,0.4307895254082911
26,0.8257746,0.3585554737920551,0.795332133769989,0.40508990832462344
27,0.8289178,0.35419219349551534,0.8204667568206787,0.4004354154293156
28,0.8374495,0.35687162475196244,0.8168761134147644,0.3869047363420791
29,0.831163,0.35689652761002,0.8312388062477112,0.38349486617254397
30,0.82308036,0.3559886187542486,0.8258528113365173,0.38646166227236256
31,0.84059274,0.3380914492541811,0.8294434547424316,0.3832806052917638
32,0.8419398,0.3516177983898511,0.8240574598312378,0.38622960844202575
33,0.8392456,0.3353219322682926,0.8222621083259583,0.3931343713825438
34,0.8374495,0.33269263778532576,0.8258528113365173,0.4041952472614857
35,0.84283787,0.3426743597528246,0.8276481032371521,0.4148065400722853
36,0.8468792,0.3417943107289587,0.8168761134147644,0.3927699066364144
37,0.8396947,0.33278536811290327,0.8222621083259583,0.39338294335070806
38,0.8414908,0.3259816369536108,0.8294434547424316,0.3822773469200682
39,0.84732825,0.3345725533803804,0.836624801158905,0.3872494866111762
40,0.84283787,0.3250298953720096,0.8348294496536255,0.3852035235245737
41,0.84732825,0.32265640477401875,0.8348294496536255,0.3851781835247841
42,0.84283787,0.3228175072430173,0.8294434547424316,0.37969315314207297
43,0.8482263,0.316244938874598,0.8312388062477112,0.39078061081990734
44,0.8477773,0.31493854426352713,0.8258528113365173,0.3645979335106896
45,0.8468792,0.331235456249882,0.8168761134147644,0.3671697337494718
46,0.85361475,0.31282241830496066,0.8348294496536255,0.40191441094853936
47,0.84957343,0.32689821024245086,0.836624801158905,0.3605693357744166
48,0.84957343,0.31652521723099336,0.836624801158905,0.3693804751606775
49,0.8549618,0.3152399005834222,0.8348294496536255,0.38591743350243013
df: dataset_integer_big
test loss:0.38591739535331726
test accuracy:0.8348294496536255
False positive rate(FP): 0.21863799283154123
False negative rate(FN): 0.11151079136690648
Recall: 0.8884892086330936
Precision: 0.801948051948052
F1 score: 0.8430034129692833
-------------------------------
0,0.5316569,0.7173556295220607,0.6445242166519165,0.658916704637572
1,0.6084418,0.6565277341989108,0.6732495427131653,0.6057913194224908
2,0.63583297,0.6324222189030093,0.6912028789520264,0.570477599408511
3,0.6681635,0.610241942599476,0.7073608636856079,0.5609008364874328
4,0.70408624,0.5716217644127913,0.7235188484191895,0.5428996340804725
5,0.71980244,0.5441392036527061,0.7378814816474915,0.524871347141009
6,0.7413561,0.5270990063162411,0.7414721846580505,0.5153201288230971
7,0.74854064,0.5061134609824935,0.7432674765586853,0.5153084671261923
8,0.7700943,0.4885826559948932,0.7594255208969116,0.5019283952255009
9,0.7754827,0.4752085373227137,0.7719928026199341,0.48407736554394076
10,0.7956893,0.4450929864511717,0.7881507873535156,0.46163790759963236
11,0.80062866,0.4302597283701432,0.7791741490364075,0.464732281342015
12,0.7907499,0.430692486916629,0.7684021592140198,0.46414127351993717
13,0.8042209,0.4109419974233733,0.7881507873535156,0.4447860585080871
14,0.8109564,0.4129436582019097,0.7845601439476013,0.4430848309766882
15,0.8114055,0.40395636157332165,0.8007181286811829,0.4466526838457563
16,0.8105074,0.4143229384940464,0.7935367822647095,0.4446314254397764
17,0.81230354,0.3940601817122692,0.7648115158081055,0.46712728184472296
18,0.8262236,0.3737909085262395,0.795332133769989,0.4383158887631161
19,0.82757074,0.3691312173957722,0.8025134801864624,0.4425779104339798
20,0.8329591,0.369782703255772,0.8132854700088501,0.43079599069307695
21,0.83565336,0.36036981720532546,0.8150807619094849,0.43725049993294146
22,0.8235294,0.3631378376917503,0.8204667568206787,0.443249708606696
23,0.8387966,0.3655743205766802,0.8007181286811829,0.4446547286621758
24,0.8347553,0.35271679449092125,0.8061041235923767,0.43048865239752904
25,0.84238887,0.3425082218422181,0.809694766998291,0.44827457047878516
26,0.8396947,0.3551041131657659,0.8025134801864624,0.4221870081643014
27,0.84059274,0.3482715368913223,0.8132854700088501,0.4218640148746689
