epoch,acc,loss,val_acc,val_loss
0,0.5264797,0.7125713631495261,0.6431535482406616,0.6419428522656073
1,0.59397715,0.6797473311795624,0.6887966990470886,0.6214010329662022
2,0.65212876,0.6230202294955743,0.6763485670089722,0.6085725800130377
3,0.6874351,0.5880759446296613,0.6473029255867004,0.6328828695898728
4,0.7061267,0.5716047640096856,0.6721991896629333,0.5897988701757059
5,0.7518172,0.5241442326444703,0.7551867365837097,0.5005723782100123
6,0.78193146,0.4691455624494721,0.7676348686218262,0.4541313325468435
7,0.7912772,0.43625691273130734,0.8298755288124084,0.4270097366012478
8,0.81100726,0.40748002032748387,0.7966805100440979,0.3935996658821818
9,0.82658356,0.38433865557578495,0.7883817553520203,0.410235362181525
10,0.8234683,0.412681533014044,0.8257261514663696,0.3475084934244512
11,0.8421599,0.35494983858532375,0.8796680569648743,0.3410583911347686
12,0.8608515,0.33560300306615304,0.8589211702346802,0.3302192052370285
13,0.85358256,0.3228711470389044,0.8796680569648743,0.3008945061210775
14,0.85358256,0.3125552751843432,0.8879668116569519,0.28529212163197054
15,0.86812043,0.3032438176010009,0.8962655663490295,0.2706639375924075
16,0.8785047,0.27603758195355177,0.908713698387146,0.2512775085773705
17,0.8753894,0.28655408674063837,0.8672199249267578,0.2680274841696395
18,0.87746626,0.27959108125197923,0.8589211702346802,0.2942241241081127
19,0.87435097,0.2828204726349651,0.8962655663490295,0.26805667127811067
20,0.8899273,0.24957156264893363,0.9004149436950684,0.27145370964687393
21,0.8785047,0.27030091311082416,0.8755186796188354,0.27376207659848
22,0.8785047,0.2670229313931856,0.8879668116569519,0.25034244006105477
23,0.88681203,0.24779219716508813,0.8755186796188354,0.23615128951943268
24,0.8764278,0.24427080782650665,0.8879668116569519,0.2541211572672816
25,0.88265836,0.2559570226651981,0.8962655663490295,0.230681920880104
26,0.8847352,0.236678183914345,0.863070547580719,0.24417798214928244
27,0.89200413,0.24466490445354894,0.8838174343109131,0.244174368401286
28,0.9096573,0.2133317815830403,0.8838174343109131,0.264541368885159
29,0.8836968,0.243373290091165,0.8589211702346802,0.2572698014405753
30,0.8764278,0.2456499765688014,0.8589211702346802,0.24657903308690335
31,0.8899273,0.23482433119295543,0.8921161890029907,0.24768632885331435
32,0.9003115,0.22663688463152135,0.8796680569648743,0.220618715733908
33,0.8899273,0.2344913082825927,0.8838174343109131,0.21920430548952824
34,0.89200413,0.24780278536080078,0.8879668116569519,0.24951662351976292
35,0.894081,0.24118926910720262,0.863070547580719,0.23670442903190234
36,0.88785046,0.23283921064555582,0.8879668116569519,0.22444812934922975
37,0.88681203,0.22066855862318913,0.8838174343109131,0.23905759258388978
38,0.88785046,0.23193015825092358,0.8838174343109131,0.23075397844383824
39,0.9044652,0.21677092485214938,0.8921161890029907,0.22290004332283225
40,0.8992731,0.22524269530211158,0.8796680569648743,0.22592187125653151
41,0.89823467,0.21155030866030716,0.8921161890029907,0.22451469159967177
42,0.90342677,0.22655416280804888,0.9045643210411072,0.21996831906287007
43,0.89823467,0.22224994503572845,0.8713693022727966,0.22642941853317483
44,0.89200413,0.2414456464172276,0.9045643210411072,0.2336752856173456
45,0.88785046,0.23697803215136284,0.8755186796188354,0.23619324995274366
46,0.90134996,0.22612579702278782,0.8879668116569519,0.2668233575662637
47,0.90134996,0.22226618228795497,0.8921161890029907,0.25115666337527676
48,0.8992731,0.2157462147970685,0.8921161890029907,0.2465322157406708
49,0.9003115,0.21085809140252423,0.9128630757331848,0.24813705014984638
