epoch,acc,loss,val_acc,val_loss
0,0.63702357,0.635203356210636,0.6884058117866516,0.5696645940559498
1,0.68693286,0.5833902580768356,0.72826087474823,0.519921929076098
2,0.71098006,0.5331121692315637,0.7916666865348816,0.4521498814009238
3,0.7640653,0.46953385641051293,0.8278985619544983,0.42496877908706665
4,0.79491836,0.42348854149101867,0.8297101259231567,0.3929647786029871
5,0.8180581,0.4040780023632811,0.8478260636329651,0.37538527492163837
6,0.8185118,0.39585911124241546,0.8278985619544983,0.38524329575939453
7,0.8325771,0.36464513554330746,0.8768116235733032,0.3462010125319163
8,0.8534483,0.31534653680294267,0.8605072498321533,0.3271614667298137
9,0.8466425,0.3254883743944272,0.8586956262588501,0.3217292220696159
10,0.8561706,0.3075714990523679,0.8840579986572266,0.31588767144991003
11,0.8684211,0.2799005478674617,0.8804348111152649,0.3146655831647956
12,0.87250453,0.2877398258220479,0.89673912525177,0.2841436940690745
13,0.8647913,0.27886743846259837,0.875,0.298157703185427
14,0.8802178,0.26398227619389225,0.8894927501678467,0.2972315852192865
15,0.8815789,0.2592005042220633,0.8894927501678467,0.27974722048510675
16,0.8788566,0.2544892503323875,0.8913043737411499,0.2772670068602631
17,0.8852087,0.24386052276175166,0.89673912525177,0.2701283460078032
18,0.88384753,0.2480773201276516,0.89673912525177,0.287033352299013
19,0.88384753,0.2296974130529241,0.907608687877655,0.2689145008722941
20,0.8833938,0.23486879776264058,0.9094203114509583,0.2711115444915882
21,0.884755,0.24085628045232674,0.9039855003356934,0.2741138330404309
22,0.89019966,0.23629923727356586,0.9039855003356934,0.27304869371911755
23,0.89700544,0.21796312998513778,0.9130434989929199,0.27930531812750775
24,0.8938294,0.22560527742233552,0.9021739363670349,0.28494141585585
25,0.87522686,0.26122224682472145,0.8931159377098083,0.2907683140989663
26,0.8788566,0.263033099959312,0.8913043737411499,0.2820461552212204
27,0.8942831,0.23317220515001924,0.9021739363670349,0.26781704201214557
28,0.88430125,0.25666148487322993,0.9003623127937317,0.29810209377952246
29,0.8906534,0.24255795400934513,0.8985507488250732,0.27502692566401715
30,0.8924682,0.2364070579112117,0.9003623127937317,0.26595613576363825
31,0.9006352,0.21303996159788052,0.9039855003356934,0.2742765692697055
32,0.90108895,0.20686666905447273,0.9094203114509583,0.26914954876554187
33,0.89836663,0.20664568002016273,0.8985507488250732,0.27489459860152093
34,0.8965517,0.21627488951393134,0.907608687877655,0.28215909868046857
35,0.8933757,0.22193131653994266,0.9039855003356934,0.29792985536050104
36,0.9069873,0.20981955393040028,0.9021739363670349,0.3042561472326085
37,0.9038113,0.2044713564501051,0.8985507488250732,0.2974278494931649
38,0.89882034,0.20831799663995443,0.8786231875419617,0.28841583452362946
39,0.8911071,0.2171993040075752,0.8949275612831116,0.2772791506587595
40,0.9001815,0.2131479141283814,0.9021739363670349,0.2786824910537056
41,0.9069873,0.2053394685152871,0.89673912525177,0.2755244711171026
42,0.9033575,0.19787058721004078,0.8913043737411499,0.29944425734920777
43,0.9065336,0.1973658805533892,0.8876811861991882,0.29990698461947235
44,0.904265,0.19379597139661411,0.8913043737411499,0.30059255897134973
45,0.89972776,0.1964288472642483,0.8876811861991882,0.2997209386549134
46,0.9029038,0.2037816639928766,0.9021739363670349,0.2805227386778679
47,0.9065336,0.19959030276039336,0.9039855003356934,0.3127233446508214
48,0.9024501,0.19472689529079706,0.89673912525177,0.28734855807345844
49,0.9092559,0.19030438171540762,0.8913043737411499,0.2805250382077867
